id,species,scientific,group,raritycode,pelagic,shorebird,passerine,waterfowl,perennial,vagrant,migrant,breeder,winter,X1.1,X1.2,X1.3,X1.4,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,X4.1,X4.2,X4.3,X4.4,X5.1,X5.2,X5.3,X5.4,X6.1,X6.2,X6.3,X6.4,X7.1,X7.2,X7.3,X7.4,X8.1,X8.2,X8.3,X8.4,X9.1,X9.2,X9.3,X9.4,X10.1,X10.2,X10.3,X10.4,X11.1,X11.2,X11.3,X11.4,X12.1,X12.2,X12.3,X12.4,presence
249,Northern Shoveler,Anas clypeata,Ducks,1,0,0,0,1,0,0,1,0,1,0.090790455,0.085477669,0.092876919,0.075100942,0.063466495,0.0642081,0.075998449,0.107153918,0.125119389,0.143176734,0.140759931,0.149066909,0.137546468,0.107647059,0.072436245,0.042513089,0.013907411,0.006030151,0.002349362,0.003434852,0.001714286,0.002941176,0.000617665,0.000868056,0,0,0.000534474,0.000363901,0.000890472,0.01048218,0.020322355,0.029936975,0.072402597,0.072890819,0.085062241,0.112154276,0.140013055,0.139326537,0.164629763,0.175878273,0.160068847,0.132238806,0.161521895,0.161891117,0.142355694,0.12642369,0.108488613,0.101764841,0.077600899
250,Northern Shrike,Lanius excubitor,Shrikes,1,0,0,1,0,0,1,0,0,0,0.001118568,0.001774623,0.002768689,0.002960969,0.002899485,0.000987817,0.000775494,0.001238774,0.00127348,0.000319591,0.000575705,0.000910332,0.000571919,0.000294118,0.000618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001807872,0.001342582,0.00172117,0.001791045,0.001794688,0.00286533,0.002730109,0.004555809,0.000414079,0.001833601,0.000832175
251,Northern Waterthrush,Parkesia noveboracensis,Warblers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441671,0.012356021,0.031053534,0.039698492,0.03691887,0.005495764,0,0,0.00123533,0,0,0,0.001068947,0.011280932,0.037845058,0.047379455,0.071829012,0.085871849,0.115909091,0.138337469,0.110847659,0.066226846,0.038185379,0.012048193,0.002156722,0.000945625,0,0.000298507,0,0,0,0,0,0,0.018113134
252,Northern Wheatear,Oenanthe oenanthe,Oldworld_Flycatchers,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001185536,0.000253743,0,0.00154464,0,0,0,0,0,0,0,0,0,0.008480403,0.00023884
253,Olive-sided Flycatcher,Contopus cooperi,Tyrants,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001172529,0.003874202,0.001602931,0.000571429,0,0,0,0,0,0,0,0.000445236,0.002515723,0.001751927,0.007878151,0.008441558,0.0058933,0.003556609,0.001312611,0.001305483,0,0,0,0,0,0,0,0,0,0,0,0.000840035
254,Orange-crowned Warbler,Oreothlypis celata,Warblers,1,0,0,1,0,0,0,1,0,1,0.01715138,0.011535049,0.012584948,0.005652759,0.009987113,0.002963451,0.001938736,0.005264788,0.004138809,0.003195909,0.003742084,0.001729518,0.000902202,0.000588235,0.000542594,0.000418848,0.000340065,0.000167504,0.000227894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592768,0.001268714,0.004895561,0.016682113,0.01581596,0.011188185,0.005092728,0.018208955,0.015793252,0.015186246,0.017160686,0.01594533,0.019047619,0.011460005,0.005237709
255,Orchard Oriole,Icterus spurius,Blackbirds,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294118,0.006239826,0.075811518,0.161173557,0.178726968,0.197128532,0.180215251,0.206857143,0.201764706,0.189005559,0.164496528,0.141255605,0.13467218,0.106894709,0.079694323,0.071237756,0.063731656,0.059915907,0.03335084,0.012337662,0.006203474,0.001481921,0.000761228,0,0,0.000729511,0.001342582,0,0,0,0,0,0,0,0,0.047402564
256,Osprey,Pandion haliaetus,Ospreys,1,0,0,0,0,0,0,1,1,0,0.000372856,0.000887311,0.000503398,0.000269179,0,0.000658545,0.000581621,0.001238774,0.012734798,0.061681048,0.141047784,0.262175694,0.350014298,0.360882353,0.337221921,0.321884817,0.302152791,0.296649916,0.370100273,0.368903137,0.357142857,0.352352941,0.376775788,0.385416667,0.367713004,0.411104548,0.461785142,0.473435226,0.436331256,0.430188679,0.44639103,0.400997899,0.400974026,0.402295285,0.401007706,0.397614819,0.396866841,0.330861909,0.269590223,0.199597225,0.09767642,0.046865672,0.028356066,0.013753582,0.007800312,0.013452449,0.004968944,0.004584002,0.231372105
257,Ovenbird,Seiurus aurocapilla,Warblers,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001143838,0.054117647,0.121540966,0.188481675,0.234711374,0.196147404,0.149270738,0.123196703,0.116,0.127647059,0.129709697,0.086371528,0.065022422,0.048434731,0.019775521,0.011644833,0.010685663,0.023480084,0.042396636,0.058035714,0.066233766,0.062965261,0.052756372,0.034255265,0.021866841,0.006796416,0.001797268,0.001566346,0,0.000298507,0,0.000286533,0,0,0,0,0.0428466
258,Pacific Loon,Gavia pacifica,Loons,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000387747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286533,0,0,0,0,1.40475E-05
259,Painted Bunting,Passerina ciris,Tang/Gros/Bunt,1,0,0,1,0,0,1,0,0,0,0.003728561,0,0.001539391,0.001054913,0,0.000987817,0.000307387,0.002787241,0.005447469,0.0035155,0.00115141,0.000910332,0,0,0,0.002094241,0.002667175,0,0,0.001602931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671291,0,0.000369851,0,0,0.008580343,0.000492027,0,0,0.000789747
260,Palm Warbler,Setophaga palmarum,Warblers,1,0,0,1,0,0,0,1,0,0,0.006711409,0.006802721,0.008054367,0.001884253,0.002899485,0.002304906,0.001357115,0.000619387,0.00191022,0.000958773,0.002014968,0.005461994,0.028881899,0.072352941,0.051817689,0.070157068,0.022099448,0.007705193,0.001139471,0.00022899,0,0,0,0,0,0,0,0.000363901,0,0,0,0.00210084,0.037987013,0.140198511,0.194131595,0.242578026,0.311684073,0.314488724,0.23759885,0.216379503,0.095524957,0.049850746,0.041277818,0.032951289,0.021060842,0.010820046,0.011138716,0.010314004,0.047204411
261,Parasitic Jaeger,Stercorarius parasiticus,Skuas/Jaegers,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441671,0.005564503,0.012573824,0.013567839,0.006153145,0.00068697,0.000571429,0,0.005558987,0.003038194,0.001121076,0.003544005,0.002672368,0.001455604,0.000890472,0,0.002452698,0.003413866,0.011363636,0.013337469,0.021043272,0.035777721,0.042754569,0.054989188,0.038820992,0.041620049,0.020654045,0.012238806,0.019741565,0.006876791,0.005460218,0.000569476,0.000452174,0.0004584,0.008163855
262,Pectoral Sandpiper,Calidris melanotos,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001917546,0.000591825,0.006144743,0.013440092,0.015588235,0.013022246,0.012565445,0.014478948,0.00921273,0.004557885,0.003434852,0,0.001176471,0,0.004340278,0.008311659,0.016538689,0.050774987,0.082969432,0.088601959,0.081761006,0.067974772,0.088760504,0.098051948,0.082506203,0.063129816,0.046434915,0.043407311,0.028730306,0.024442847,0.032669501,0.015060241,0.006865672,0.001794688,0.001719198,0,0,0,0,0.021478686
263,Peregrine Falcon,Falco peregrinus,Falcons,1,0,0,0,0,0,0,1,0,1,0.01808352,0.019225081,0.017870627,0.021803499,0.020940722,0.015146526,0.009112059,0.012078043,0.013689908,0.015979546,0.012665515,0.01183432,0.013440092,0.009705882,0.009766685,0.011937173,0.012192799,0.020100503,0.018003646,0.008472636,0.009714286,0.004791765,0.006794317,0.005642361,0.006165919,0.007088009,0.012827365,0.012008734,0.016473731,0.023060797,0.039243167,0.035976891,0.060064935,0.080334988,0.10017783,0.17914235,0.250326371,0.203583565,0.171459382,0.130006713,0.070998279,0.032835821,0.030509691,0.03008596,0.031591264,0.023348519,0.026086957,0.015356406,0.039744691
264,Philadelphia Vireo,Vireo philadelphicus,Vireos,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209424,0.000340065,0.000502513,0.000455789,0,0,0,0,0,0,0,0,0,0,0,0,0.004989496,0.019155844,0.044665012,0.052163604,0.033240294,0.014686684,0.004942848,0.000718907,0,0,0,0,0,0,0,0,0,0.003668135
265,Pied-billed Grebe,Podilymbus podiceps,Grebes,1,0,0,0,0,0,0,1,0,1,0.052572707,0.048210589,0.045054115,0.033647376,0.03253866,0.03424432,0.026366809,0.04273769,0.046163642,0.040588047,0.058434082,0.082157487,0.083786102,0.045,0.02034726,0.014240838,0.004762812,0.005695142,0.004785779,0.002060911,0.001142857,0.001176471,0.003705991,0.003472222,0.001681614,0.00236267,0.004810262,0.004730713,0.00667854,0.007127883,0.011562719,0.013655462,0.031818182,0.046526055,0.068761114,0.093377315,0.101827676,0.127587272,0.130481668,0.141194898,0.147590361,0.112537313,0.121679828,0.103724928,0.091653666,0.083712984,0.075362319,0.063717625,0.048480312
266,Pileated Woodpecker,Dryocopus pileatus,Woodpeckers,1,0,0,0,0,1,0,0,1,1,0.024422073,0.020703934,0.020387616,0.02422611,0.029639175,0.018439249,0.029274913,0.022917312,0.028334925,0.030680729,0.04835924,0.040282203,0.049470975,0.072352941,0.068909387,0.070575916,0.060773481,0.044053601,0.045123063,0.046942981,0.056,0.047058824,0.046324892,0.047309028,0.023542601,0.033077377,0.029930518,0.025836972,0.026714159,0.021802935,0.032235459,0.048056723,0.056493506,0.055521092,0.060165975,0.051256026,0.042101828,0.041396355,0.029475198,0.028865518,0.030550775,0.042089552,0.039124192,0.034670487,0.027301092,0.030182232,0.049275362,0.030258079,0.03921847
267,Pine Siskin,Spinus pinus,Finches,1,0,0,1,0,0,0,1,0,1,0.015100671,0.010351967,0.013340045,0.017496635,0.015463918,0.013500165,0.021907716,0.010219882,0.015600127,0.013103228,0.010650547,0.013882567,0.01401201,0.014705882,0.011394466,0.012146597,0.008382549,0.00921273,0.002399043,0.000456835,0,0.000588235,0,0,0.001121076,0.001181335,0,0,0,0,0,0,0,0,0,0.004821111,0.029699739,0.071362373,0.079798706,0.125083911,0.135111876,0.094328358,0.076453697,0.045845272,0.024960998,0.035307517,0.02484472,0.019711208,0.021115577
268,Pine Warbler,Setophaga pinus,Warblers,1,0,0,1,0,0,0,1,1,0,0.005779269,0.003845016,0.004278882,0.006460296,0.003865979,0.003621995,0.002908104,0.005884175,0.012098058,0.044742729,0.113126079,0.099681384,0.171003717,0.202647059,0.181768855,0.161465969,0.15983997,0.131155779,0.113719234,0.092970002,0.099428571,0.094117647,0.105003088,0.0859375,0.080156951,0.06024808,0.049171566,0.033478894,0.030721282,0.039412998,0.042747022,0.054621849,0.072077922,0.064516129,0.10017783,0.095914742,0.102154047,0.085573061,0.039899353,0.017677333,0.012908778,0.010447761,0.008614501,0.006303725,0.002730109,0.001708428,0.004968944,0.007334403,0.061019064
269,Piping Plover,Charadrius melodus,Plovers/Lapwings,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.001548467,0.00159185,0.010866091,0.015256189,0.016841147,0.024020589,0.017647059,0.021432447,0.025549738,0.032387121,0.042881072,0.059480401,0.043050149,0.058285714,0.062941176,0.06979617,0.061197917,0.083520179,0.071470762,0.06039551,0.050218341,0.039180766,0.024318658,0.021373511,0.013655462,0.00974026,0.012406948,0.008002371,0.016283431,0.010770235,0.004324992,0.002875629,0.001118819,0.000860585,0.001492537,0.000717875,0,0,0,0,0,0.020781254
270,Pomarine Jaeger,Stercorarius pomarinus,Skuas/Jaegers,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000193874,0,0,0,0,0,0,0,0,0,0,0.001005025,0,0,0,0,0.000617665,0,0,0.000590667,0,0,0,0.004192872,0,0.000787815,0.006168831,0.000620347,0,0.000507485,0,0.001235712,0.000718907,0.008503021,0.000860585,0.00119403,0.005456389,0.000573066,0,0.001138952,0,0,0.000715943
271,Prairie Warbler,Setophaga discolor,Warblers,1,0,0,1,0,0,0,1,1,0,0,0,0,0.000538358,0.00064433,0,0.000193874,0,0.00095511,0,0,0.000455166,0.000285959,0.017647059,0.062940857,0.123350785,0.140598209,0.130150754,0.100273473,0.07510877,0.060571429,0.062941176,0.052501544,0.040364583,0.02690583,0.022445363,0.020309995,0.033114993,0.030276046,0.046121593,0.080238262,0.082457983,0.087987013,0.095533499,0.085062241,0.063689419,0.029699739,0.018226753,0.003235083,0.000945625,0.000860585,0.000597015,0.000358938,0.000286533,0,0.000569476,0.000828157,0,0.033318158
272,Prothonotary Warbler,Protonotaria citrea,Warblers,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571919,0.014117647,0.04829083,0.07895288,0.081729853,0.069179229,0.063810392,0.05999542,0.054857143,0.061764706,0.061766523,0.02734375,0.016255605,0.02776137,0.014430786,0.020014556,0.019145147,0.01509434,0.023826209,0.020220588,0.011688312,0.00837469,0.001481921,0.000507485,0,0,0,0,0,0,0,0,0,0,0,0,0.016691277
273,Purple Finch,Haemorhous purpureus,Finches,1,0,0,1,0,0,0,1,0,1,0.021439224,0.016858917,0.015101938,0.017496635,0.012564433,0.014158709,0.021713843,0.010839269,0.014326648,0.0105465,0.009786989,0.014792899,0.013154132,0.014117647,0.010309278,0.010471204,0.002857687,0.002680067,0.001367366,0.00068697,0,0.000588235,0,0,0,0,0,0,0,0.000419287,0,0.00052521,0.000974026,0.004652605,0.011262596,0.013448363,0.02154047,0.067346308,0.077282531,0.12441262,0.161790017,0.099104478,0.090452261,0.067908309,0.044071763,0.053530752,0.027743271,0.017648407,0.023332747
274,Purple Gallinule,Porphyrio martinicus,Rails,1,0,0,0,0,0,1,0,0,0,0,0.000491127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006556471,0.008647313,0.002170139,0.000560538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383866
275,Purple Martin,Progne subis,Swallows,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.002167854,0.00031837,0.000639182,0.002590674,0.01706873,0.077209036,0.137058824,0.16521975,0.161465969,0.168603544,0.183249581,0.235186873,0.248912297,0.246285714,0.265294118,0.269919704,0.276909722,0.334641256,0.369757826,0.392838055,0.40356623,0.367319679,0.319077568,0.283812193,0.206670168,0.150324675,0.05955335,0.018672199,0.001268714,0,0,0,0,0,0,0,0,0,0,0,0,0.111783372
276,Purple Sandpiper,Calidris maritima,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,1,0.040454884,0.028985507,0.039768437,0.041453567,0.034793814,0.03424432,0.027336177,0.032827501,0.030245145,0.02077341,0.022740357,0.013427401,0.011152416,0.005,0.008410201,0.00849644,0.009716136,0.01758794,0.014129444,0.006640714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652742,0.001235712,0.004313444,0.014768405,0.018072289,0.031940299,0.037329505,0.043266476,0.043291732,0.053530752,0.038095238,0.034609214,0.016026867
277,Razorbill,Alca torda,Alcids,1,1,0,0,0,0,1,0,0,0,0.006152125,0.007394262,0.003523786,0.003768506,0.021907216,0.018768522,0.006785576,0.014245897,0.005093919,0.000958773,0.005757052,0.000455166,0,0,0.000271297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860585,0.000597015,0.008255564,0.000573066,0.004290172,0.005694761,0.007453416,0.003896402,0.002639647
278,Red-bellied Woodpecker,Melanerpes carolinus,Woodpeckers,1,0,0,0,0,1,0,0,1,1,0.185682327,0.16563147,0.158318651,0.17577389,0.171713918,0.163977609,0.206863125,0.144626819,0.158866603,0.156919143,0.181059298,0.183887119,0.2359165,0.288823529,0.269126424,0.291937173,0.284435131,0.236348409,0.237237922,0.201053355,0.250285714,0.208235294,0.209388511,0.177951389,0.140134529,0.150620201,0.136290754,0.108806405,0.113535174,0.12327044,0.12403644,0.159138655,0.192532468,0.203163772,0.238885596,0.29738645,0.350522193,0.332097621,0.296908699,0.272991721,0.26979346,0.227761194,0.231873654,0.234097421,0.215678627,0.25,0.28115942,0.206738483,0.210447556
279,Red-billed Tropicbird,Phaethon aethereus,Tropicbirds,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760573,0,0,0,0,0,0,0,0,1.58453E-05
280,Red-breasted Merganser,Mergus serrator,Ducks,1,0,0,0,1,0,0,1,0,1,0.099366145,0.098787341,0.11225774,0.106594886,0.12242268,0.130721106,0.08898798,0.123877361,0.129576568,0.144455097,0.135578584,0.119936277,0.097226194,0.057647059,0.045035269,0.040837696,0.024385597,0.018927973,0.017775752,0.005953744,0.004,0.004117647,0.00187832,0.002604167,0.003923767,0.003544005,0.005879209,0.004730713,0.001335708,0.003773585,0.005956552,0.002888655,0.000974026,0.001419975,0.001481921,0.002029942,0.006201044,0.008032129,0.011502516,0.023047662,0.046471601,0.057313433,0.072146447,0.079369628,0.075663027,0.101366743,0.084057971,0.077240431,0.050277122
281,Red-breasted Nuthatch,Sitta canadensis,Nuthatches,1,0,0,1,0,0,0,1,0,1,0.069724087,0.048506359,0.0488296,0.044952894,0.039948454,0.031280869,0.070763862,0.028491793,0.035020694,0.033876638,0.036557283,0.04528903,0.037460681,0.054117647,0.032555616,0.03078534,0.012192799,0.010217755,0.005469462,0.00022899,0.000571429,0,0,0.000434028,0.000560538,0,0,0.000420306,0,0.000838574,0.005606167,0.021008403,0.044155844,0.055521092,0.078245406,0.120274042,0.13772846,0.15755329,0.132278936,0.113224435,0.110154905,0.107462687,0.087221823,0.07765043,0.054212168,0.065489749,0.085714286,0.04950722,0.046293835
282,Red-eyed Vireo,Vireo olivaceus,Vireos,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010851872,0.080837696,0.19756144,0.22278057,0.232452142,0.203114266,0.192571429,0.177647059,0.155033972,0.139756944,0.117713004,0.124040165,0.106360235,0.069505095,0.052092609,0.064150943,0.108619481,0.176470588,0.230194805,0.267990074,0.259928868,0.251712763,0.199412533,0.106580167,0.025161754,0.007607966,0.001290878,0,0,0,0,0,0,0,0.078779986
283,Red-headed Woodpecker,Melanerpes erythrocephalus,Woodpeckers,1,0,0,0,0,0,0,1,1,0,0.002796421,0.004140787,0.003272087,0.003499327,0.004832474,0.002963451,0.002326483,0.00185816,0.003183699,0.002876318,0.002590674,0.00295858,0.003145553,0.005,0.006511123,0.021151832,0.029529434,0.032160804,0.017319964,0.012365468,0.014285714,0.011176471,0.013588635,0.012586806,0.021860987,0.009450679,0.006948156,0.013100437,0.011130899,0.011320755,0.01208672,0.012342437,0.012987013,0.017990074,0.017190279,0.018015732,0.019908616,0.011121409,0.011502516,0.009398076,0.004733219,0.00358209,0.003589375,0.003724928,0.002730109,0.003416856,0.001656315,0.002521201,0.009550607
284,Red-necked Grebe,Podiceps grisegena,Grebes,1,0,0,0,0,0,0,1,0,1,0.001491424,0.004436557,0.000503398,0.00269179,0.014819588,0.018768522,0.01454052,0.021678538,0.020694046,0.046660275,0.02964882,0.023213473,0.014583929,0.007058824,0.002170374,0.000837696,0.001333587,0.001842546,0.000754102,0.00022899,0.000571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000926784,0.000359454,0.000895055,0.002151463,0.005671642,0.005384063,0.002342407,0.00351014,0.002277904,0.001656315,0.001604401,0.005318918
285,Red-necked Phalarope,Phalaropus lobatus,Phalarope,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004020101,0.014357338,0.004579803,0.000571429,0.001176471,0,0,0,0,0.001068947,0.000727802,0.000445236,0.005450734,0.007007708,0.008665966,0.00487013,0.004962779,0.002074689,0.000507485,0.000652742,0.003707136,0.000429188,0.000895055,0,0,0,0,0,0,0,0,0.001378557
286,Red-necked Stint,Calidris ruficollis,Sandpiper/Allies,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09419E-05
287,Red-shouldered Hawk,Buteo lineatus,Raptors,1,0,0,0,0,0,0,1,1,1,0.0598434,0.046140195,0.046060911,0.055450875,0.045103093,0.045439579,0.043233812,0.041498916,0.037886024,0.036433365,0.027921704,0.027082385,0.018587361,0.033529412,0.024145415,0.025968586,0.020575348,0.017420436,0.018915223,0.013968399,0.019428571,0.02,0.021618283,0.013451823,0.012331839,0.007088009,0.006413683,0.007641921,0.007569012,0.009224319,0.009810792,0.013655462,0.022077922,0.038771712,0.036455246,0.03653895,0.046018277,0.056533828,0.079079799,0.087939136,0.121772806,0.069552239,0.073223259,0.075644699,0.059282371,0.078018223,0.064596273,0.055924822,0.038226411
288,Red-tailed Hawk,Buteo jamaicensis,Raptors,1,0,0,0,0,1,0,0,1,1,0.163870246,0.147885241,0.153788069,0.155854643,0.144007732,0.141916365,0.145599069,0.150820688,0.166189112,0.157238734,0.143638457,0.157942649,0.168716042,0.157352941,0.145415084,0.15078534,0.125357211,0.126298157,0.130811304,0.099610717,0.116571429,0.084705882,0.088326127,0.069444444,0.080717489,0.079149439,0.07536077,0.074235808,0.07079252,0.081341719,0.080588648,0.085871849,0.108766234,0.122828784,0.142560759,0.146663283,0.161553525,0.178869323,0.198777858,0.236965764,0.270223752,0.199701493,0.215362527,0.218338109,0.18174727,0.203872437,0.219047619,0.170983268,0.143676374
289,Red-throated Loon,Gavia stellata,Loons,1,0,0,0,0,0,0,1,0,1,0.086875466,0.075421473,0.084570853,0.070794078,0.078286082,0.095488969,0.060294688,0.096004955,0.090417065,0.101949505,0.106217617,0.090122895,0.079496711,0.063235294,0.052631579,0.033507853,0.023242522,0.014740369,0.002734731,0.00068697,0,0.000588235,0.001852996,0,0.000560538,0,0,0,0,0,0,0,0,0,0.000592768,0.000761228,0.005221932,0.022242817,0.026240115,0.059297382,0.08777969,0.087164179,0.120961953,0.126074499,0.108424337,0.103644647,0.076190476,0.083887234,0.046212598
290,Red-winged Blackbird,Agelaius phoeniceus,Blackbirds,1,0,0,1,0,1,0,0,1,1,0.210290828,0.200532387,0.191542915,0.259757739,0.246134021,0.285479091,0.335982939,0.355528027,0.391276663,0.410993928,0.382268279,0.401001365,0.453817558,0.472058824,0.476668475,0.478115183,0.491522195,0.467839196,0.545578851,0.559193955,0.578285714,0.545294118,0.547869055,0.542100694,0.507286996,0.54282339,0.542490647,0.500727802,0.435440784,0.374004193,0.344078486,0.292016807,0.271753247,0.2558933,0.233847066,0.246130424,0.296018277,0.324683349,0.324227175,0.348623853,0.34767642,0.324179104,0.308327351,0.283381089,0.232059282,0.258542141,0.248033126,0.212239285,0.372575325
291,Red Crossbill,Loxia curvirostra,Finches,1,0,0,1,0,0,0,1,0,1,0.010253542,0.009464655,0.005285678,0.001345895,0.00064433,0.003621995,0.001357115,0.00092908,0.00063674,0.002876318,0.000575705,0.000910332,0.000857878,0.000294118,0,0.000209424,0.000190512,0.000335008,0.000227894,0,0,0.000588235,0,0,0,0,0,0.000363901,0,0,0,0,0,0,0,0.000253743,0.000979112,0,0.001078361,0.000671291,0.006884682,0.005074627,0.013639627,0.015186246,0.012870515,0.012528474,0.013664596,0.004584002,0.002674659
292,Red Knot,Calidris canutus,Sandpiper/Allies,1,0,1,0,0,0,0,1,1,0,0.007084265,0.005323869,0.004278882,0.002422611,0.000966495,0.001317089,0.000387747,0.003406627,0.00254696,0.001917546,0.002878526,0.001365498,0.001143838,0.000882353,0.002170374,0.007120419,0.02076586,0.050921273,0.104147675,0.112892146,0.033142857,0.014705882,0.012353305,0.010850694,0.006165919,0.007678677,0.013896312,0.015647744,0.019145147,0.01048218,0.014365802,0.013655462,0.014935065,0.012406948,0.01155898,0.014209591,0.020561358,0.012357121,0.01976995,0.015439696,0.006024096,0.007164179,0.005384063,0.002578797,0.004290172,0.009111617,0.004140787,0.004354802,0.013964943
